name,metric,cluster_num,value,n,network_id,clustering_id
mod_opt,0.7_recall,Entire Graph,0.11754924657172168,30000,1,1
mod_opt,0.8_precision,Entire Graph,0.8723896650277576,30000,1,1
mod_opt,0.8_recall,Entire Graph,0.11754924657172168,30000,1,1
mod_opt,0.9_precision,Entire Graph,0.7924573432591546,30000,1,1
mod_opt,0.9_recall,Entire Graph,0.10344491492532941,30000,1,1
mod_opt,1.0_precision,Entire Graph,0.22580645161290322,30000,1,1
mod_opt,1.0_recall,Entire Graph,0.028156049677963615,30000,1,1
mod_opt,NLS,Entire Graph,0.84081372070381,30000,1,1
mod_opt,Block_size_median,Entire Graph,169.0,30000,1,1
mod_opt,Sample_block_num,Entire Graph,31,30000,1,1
mod_opt,Original_block_num,Entire Graph,47,30000,1,1
mod_opt,ANC,Entire Graph,0.6595744680851063,30000,1,1
mod_opt,Scikit-learn NMI,Entire Graph,0.96208252843307107,30000,1,1
mod_opt,Adjusted Rand Score,Entire Graph,0.9525920899231656,30000,1,1
mod_opt,Lancichinetti NMI,Entire Graph,0.747464,30000,1,1
mod_opt,0.5_precision,Entire Graph,0.8904162304926534,30000,1,2
mod_opt,0.5_recall,Entire Graph,0.12266640251031583,30000,1,2
mod_opt,0.6_precision,Entire Graph,0.8723896650277576,30000,1,2
mod_opt,0.6_recall,Entire Graph,0.11754924657172168,30000,1,2
mod_opt,0.7_precision,Entire Graph,0.8723896650277576,30000,1,2
mod_opt,0.7_recall,Entire Graph,0.11754924657172168,30000,1,2
mod_opt,0.8_precision,Entire Graph,0.8723896650277576,30000,1,2
mod_opt,0.8_recall,Entire Graph,0.11754924657172168,30000,1,2
mod_opt,0.9_precision,Entire Graph,0.7924573432591546,30000,1,2
mod_opt,0.9_recall,Entire Graph,0.10344491492532941,30000,1,2
mod_opt,1.0_precision,Entire Graph,0.22580645161290322,30000,1,2
mod_opt,1.0_recall,Entire Graph,0.028156049677963615,30000,1,2
mod_opt,NLS,Entire Graph,0.84081372070381,30000,1,2
mod_opt,Block_size_median,Entire Graph,169.0,30000,1,2
mod_opt,Sample_block_num,Entire Graph,31,30000,1,2
mod_opt,Original_block_num,Entire Graph,47,30000,1,2
mod_opt,ANC,Entire Graph,0.6595744680851063,30000,1,2
mod_opt,Scikit-learn NMI,Entire Graph,0.96208252843307107,30000,1,2
mod_opt,Adjusted Rand Score,Entire Graph,0.9525920899231656,30000,1,2
mod_opt,Lancichinetti NMI,Entire Graph,0.747464,30000,1,2
mod_opt,0.5_precision,Entire Graph,0.8016088504487068,30000,2,1
mod_opt,0.5_recall,Entire Graph,0.10859400266333531,30000,2,1
mod_opt,0.6_precision,Entire Graph,0.7183582608052747,30000,2,1
mod_opt,0.6_recall,Entire Graph,0.09097407563561927,30000,2,1
mod_opt,0.7_precision,Entire Graph,0.7183582608052747,30000,2,1
mod_opt,0.7_recall,Entire Graph,0.09097407563561927,30000,2,1
mod_opt,0.8_precision,Entire Graph,0.6901727059021626,30000,2,1
mod_opt,0.8_recall,Entire Graph,0.08599275558580606,30000,2,1
mod_opt,0.9_precision,Entire Graph,0.5628768145125668,30000,2,1
mod_opt,0.9_recall,Entire Graph,0.0683143926080712,30000,2,1
mod_opt,1.0_precision,Entire Graph,0.0,30000,2,1
mod_opt,1.0_recall,Entire Graph,0.0,30000,2,1
mod_opt,NLS,Entire Graph,0.88125410081910682,30000,2,1
mod_opt,Block_size_median,Entire Graph,202.0,30000,2,1
mod_opt,Sample_block_num,Entire Graph,26,30000,2,1
mod_opt,Original_block_num,Entire Graph,44,30000,2,1
mod_opt,ANC,Entire Graph,0.5909090909090908,30000,2,1
mod_opt,Scikit-learn NMI,Entire Graph,0.93700953418376198,30000,2,1
mod_opt,Adjusted Rand Score,Entire Graph,0.9290040521298946,30000,2,1
mod_opt,Lancichinetti NMI,Entire Graph,0.699975,30000,2,1
mod_opt,0.5_precision,Entire Graph,0.8016088504487068,30000,2,2
mod_opt,0.5_recall,Entire Graph,0.10859400266333531,30000,2,2
mod_opt,0.6_precision,Entire Graph,0.7183582608052747,30000,2,2
mod_opt,0.6_recall,Entire Graph,0.09097407563561927,30000,2,2
mod_opt,0.7_precision,Entire Graph,0.7183582608052747,30000,2,2
mod_opt,0.7_recall,Entire Graph,0.09097407563561927,30000,2,2
mod_opt,0.8_precision,Entire Graph,0.6901727059021626,30000,2,2
mod_opt,0.8_recall,Entire Graph,0.08599275558580606,30000,2,2
mod_opt,0.9_precision,Entire Graph,0.5628768145125668,30000,2,2
mod_opt,0.9_recall,Entire Graph,0.0683143926080712,30000,2,2
mod_opt,1.0_precision,Entire Graph,0.0,30000,2,2
mod_opt,1.0_recall,Entire Graph,0.0,30000,2,2
mod_opt,NLS,Entire Graph,0.88125410081910682,30000,2,2
mod_opt,Block_size_median,Entire Graph,202.0,30000,2,2
mod_opt,Sample_block_num,Entire Graph,26,30000,2,2
mod_opt,Original_block_num,Entire Graph,44,30000,2,2
mod_opt,ANC,Entire Graph,0.5909090909090908,30000,2,2
mod_opt,Scikit-learn NMI,Entire Graph,0.93700953418376198,30000,2,2
mod_opt,Adjusted Rand Score,Entire Graph,0.9290040521298946,30000,2,2
mod_opt,Lancichinetti NMI,Entire Graph,0.699975,30000,2,2
gold_standard,Modularity,Entire Graph,0.3974,50000,1,1
gold_standard,Coverage,Entire Graph,0.4598,50000,1,1
gold_standard,Conductance,Entire Graph,0.2373,50000,1,1
gold_standard,Modularity,Entire Graph,0.3999,50000,2,1
gold_standard,Coverage,Entire Graph,0.4552,50000,2,1
gold_standard,Conductance,Entire Graph,0.2402,50000,2,1
blondel,Modularity,Entire Graph,0.3926,50000,1,1
blondel,Coverage,Entire Graph,0.4672,50000,1,1
blondel,Conductance,Entire Graph,0.2387,50000,1,1
blondel,Modularity,Entire Graph,0.3926,50000,1,2
blondel,Coverage,Entire Graph,0.4672,50000,1,2
blondel,Conductance,Entire Graph,0.2387,50000,1,2
blondel,Modularity,Entire Graph,0.3960,50000,2,1
blondel,Coverage,Entire Graph,0.4616,50000,2,1
blondel,Conductance,Entire Graph,0.2287,50000,2,1
blondel,Modularity,Entire Graph,0.3960,50000,2,2
blondel,Coverage,Entire Graph,0.4616,50000,2,2
blondel,Conductance,Entire Graph,0.2287,50000,2,2
blondel,0.5_precision,Entire Graph,0.9584923016720767,50000,1,1
blondel,0.5_recall,Entire Graph,0.15703899978563418,50000,1,1
blondel,0.6_precision,Entire Graph,0.9193182218199113,50000,1,1
blondel,0.6_recall,Entire Graph,0.14613093313964695,50000,1,1
blondel,0.7_precision,Entire Graph,0.9193182218199113,50000,1,1
blondel,0.7_recall,Entire Graph,0.14613093313964695,50000,1,1
blondel,0.8_precision,Entire Graph,0.9193182218199113,50000,1,1
blondel,0.8_recall,Entire Graph,0.14613093313964695,50000,1,1
blondel,0.9_precision,Entire Graph,0.9193182218199113,50000,1,1
blondel,0.9_recall,Entire Graph,0.14613093313964695,50000,1,1
blondel,1.0_precision,Entire Graph,0.4418604651162791,50000,1,1
blondel,1.0_recall,Entire Graph,0.06591464508723881,50000,1,1
blondel,NLS,Entire Graph,0.88336402770750311,50000,1,1
blondel,Block_size_median,Entire Graph,108.0,50000,1,1
blondel,Sample_block_num,Entire Graph,43,50000,1,1
blondel,Original_block_num,Entire Graph,53,50000,1,1
blondel,ANC,Entire Graph,0.8113207547169812,50000,1,1
blondel,Scikit-learn NMI,Entire Graph,0.95298128500846491,50000,1,1
blondel,Adjusted Rand Score,Entire Graph,0.8857211194770641,50000,1,1
blondel,Lancichinetti NMI,Entire Graph,0.835594,50000,1,1
blondel,0.5_precision,Entire Graph,0.9584923016720767,50000,1,2
blondel,0.5_recall,Entire Graph,0.15703899978563418,50000,1,2
blondel,0.6_precision,Entire Graph,0.9193182218199113,50000,1,2
blondel,0.6_recall,Entire Graph,0.14613093313964695,50000,1,2
blondel,0.7_precision,Entire Graph,0.9193182218199113,50000,1,2
blondel,0.7_recall,Entire Graph,0.14613093313964695,50000,1,2
blondel,0.8_precision,Entire Graph,0.9193182218199113,50000,1,2
blondel,0.8_recall,Entire Graph,0.14613093313964695,50000,1,2
blondel,0.9_precision,Entire Graph,0.9193182218199113,50000,1,2
blondel,0.9_recall,Entire Graph,0.14613093313964695,50000,1,2
blondel,1.0_precision,Entire Graph,0.4418604651162791,50000,1,2
blondel,1.0_recall,Entire Graph,0.06591464508723881,50000,1,2
blondel,NLS,Entire Graph,0.88336402770750311,50000,1,2
blondel,Block_size_median,Entire Graph,108.0,50000,1,2
blondel,Sample_block_num,Entire Graph,43,50000,1,2
blondel,Original_block_num,Entire Graph,53,50000,1,2
blondel,ANC,Entire Graph,0.8113207547169812,50000,1,2
blondel,Scikit-learn NMI,Entire Graph,0.95298128500846491,50000,1,2
blondel,Adjusted Rand Score,Entire Graph,0.8857211194770641,50000,1,2
blondel,Lancichinetti NMI,Entire Graph,0.835594,50000,1,2
blondel,0.5_precision,Entire Graph,0.952759795887041,50000,2,1
blondel,0.5_recall,Entire Graph,0.15275077235366455,50000,2,1
blondel,0.6_precision,Entire Graph,0.9419900778002496,50000,2,1
blondel,0.6_recall,Entire Graph,0.149769571455797,50000,2,1
blondel,0.7_precision,Entire Graph,0.918944168059061,50000,2,1
blondel,0.7_recall,Entire Graph,0.1465620934499319,50000,2,1
blondel,0.8_precision,Entire Graph,0.8907186571358756,50000,2,1
blondel,0.8_recall,Entire Graph,0.14019309100115201,50000,2,1
blondel,0.9_precision,Entire Graph,0.8455138681534246,50000,2,1
blondel,0.9_recall,Entire Graph,0.1307429122431742,50000,2,1
blondel,1.0_precision,Entire Graph,0.5272727272727272,50000,2,1
blondel,1.0_recall,Entire Graph,0.07779826468551929,50000,2,1
blondel,NLS,Entire Graph,0.88862412920891376,50000,2,1
blondel,Block_size_median,Entire Graph,80.0,50000,2,1
blondel,Sample_block_num,Entire Graph,55,50000,2,1
blondel,Original_block_num,Entire Graph,64,50000,2,1
blondel,ANC,Entire Graph,0.859375,50000,2,1
blondel,Scikit-learn NMI,Entire Graph,0.94956855573922594,50000,2,1
blondel,Adjusted Rand Score,Entire Graph,0.8624428186788444,50000,2,1
blondel,Lancichinetti NMI,Entire Graph,0.770082,50000,2,1
blondel,0.5_precision,Entire Graph,0.952759795887041,50000,2,2
blondel,0.5_recall,Entire Graph,0.15275077235366455,50000,2,2
blondel,0.6_precision,Entire Graph,0.9419900778002496,50000,2,2
blondel,0.6_recall,Entire Graph,0.149769571455797,50000,2,2
blondel,0.7_precision,Entire Graph,0.918944168059061,50000,2,2
blondel,0.7_recall,Entire Graph,0.1465620934499319,50000,2,2
blondel,0.8_precision,Entire Graph,0.8907186571358756,50000,2,2
blondel,0.8_recall,Entire Graph,0.14019309100115201,50000,2,2
blondel,0.9_precision,Entire Graph,0.8455138681534246,50000,2,2
blondel,0.9_recall,Entire Graph,0.1307429122431742,50000,2,2
blondel,1.0_precision,Entire Graph,0.5272727272727272,50000,2,2
blondel,1.0_recall,Entire Graph,0.07779826468551929,50000,2,2
blondel,NLS,Entire Graph,0.88862412920891376,50000,2,2
blondel,Block_size_median,Entire Graph,80.0,50000,2,2
blondel,Sample_block_num,Entire Graph,55,50000,2,2
blondel,Original_block_num,Entire Graph,64,50000,2,2
blondel,ANC,Entire Graph,0.859375,50000,2,2
blondel,Scikit-learn NMI,Entire Graph,0.94956855573922594,50000,2,2
blondel,Adjusted Rand Score,Entire Graph,0.8624428186788444,50000,2,2
blondel,Lancichinetti NMI,Entire Graph,0.770082,50000,2,2
infomap,Modularity,Entire Graph,0.3972,50000,1,1
infomap,Coverage,Entire Graph,0.4595,50000,1,1
infomap,Conductance,Entire Graph,0.2140,50000,1,1
infomap,Modularity,Entire Graph,0.3972,50000,1,2
infomap,Coverage,Entire Graph,0.4595,50000,1,2
infomap,Conductance,Entire Graph,0.2140,50000,1,2
infomap,Modularity,Entire Graph,0.3998,50000,2,1
infomap,Coverage,Entire Graph,0.4551,50000,2,1
infomap,Conductance,Entire Graph,0.2287,50000,2,1
infomap,Modularity,Entire Graph,0.3998,50000,2,2
infomap,Coverage,Entire Graph,0.4551,50000,2,2
infomap,Conductance,Entire Graph,0.2287,50000,2,2
infomap,0.5_precision,Entire Graph,0.9475785100726359,50000,1,1
infomap,0.5_recall,Entire Graph,0.18854850420785305,50000,1,1
infomap,0.6_precision,Entire Graph,0.9475785100726359,50000,1,1
infomap,0.6_recall,Entire Graph,0.18854850420785305,50000,1,1
infomap,0.7_precision,Entire Graph,0.9354572979514238,50000,1,1
infomap,0.7_recall,Entire Graph,0.18854850420785305,50000,1,1
infomap,0.8_precision,Entire Graph,0.9354572979514238,50000,1,1
infomap,0.8_recall,Entire Graph,0.18854850420785305,50000,1,1
infomap,0.9_precision,Entire Graph,0.9047502272443533,50000,1,1
infomap,0.9_recall,Entire Graph,0.1843161697646418,50000,1,1
infomap,1.0_precision,Entire Graph,0.21818181818181817,50000,1,1
infomap,1.0_recall,Entire Graph,0.04164294713304904,50000,1,1
infomap,NLS,Entire Graph,0.90029184380068772,50000,1,1
infomap,Block_size_median,Entire Graph,88.0,50000,1,1
infomap,Sample_block_num,Entire Graph,55,50000,1,1
infomap,Original_block_num,Entire Graph,53,50000,1,1
infomap,ANC,Entire Graph,0.9636363636363636,50000,1,1
infomap,Scikit-learn NMI,Entire Graph,0.98102314343092145,50000,1,1
infomap,Adjusted Rand Score,Entire Graph,0.9809165005585282,50000,1,1
infomap,Lancichinetti NMI,Entire Graph,0.833659,50000,1,1
infomap,0.5_precision,Entire Graph,0.9475785100726359,50000,1,2
infomap,0.5_recall,Entire Graph,0.18854850420785305,50000,1,2
infomap,0.6_precision,Entire Graph,0.9475785100726359,50000,1,2
infomap,0.6_recall,Entire Graph,0.18854850420785305,50000,1,2
infomap,0.7_precision,Entire Graph,0.9354572979514238,50000,1,2
infomap,0.7_recall,Entire Graph,0.18854850420785305,50000,1,2
infomap,0.8_precision,Entire Graph,0.9354572979514238,50000,1,2
infomap,0.8_recall,Entire Graph,0.18854850420785305,50000,1,2
infomap,0.9_precision,Entire Graph,0.9047502272443533,50000,1,2
infomap,0.9_recall,Entire Graph,0.1843161697646418,50000,1,2
infomap,1.0_precision,Entire Graph,0.21818181818181817,50000,1,2
infomap,1.0_recall,Entire Graph,0.04164294713304904,50000,1,2
infomap,NLS,Entire Graph,0.90029184380068772,50000,1,2
infomap,Block_size_median,Entire Graph,88.0,50000,1,2
infomap,Sample_block_num,Entire Graph,55,50000,1,2
infomap,Original_block_num,Entire Graph,53,50000,1,2
infomap,ANC,Entire Graph,0.9636363636363636,50000,1,2
infomap,Scikit-learn NMI,Entire Graph,0.98102314343092145,50000,1,2
infomap,Adjusted Rand Score,Entire Graph,0.9809165005585282,50000,1,2
infomap,Lancichinetti NMI,Entire Graph,0.833659,50000,1,2
infomap,0.5_precision,Entire Graph,0.9749049668778726,50000,2,1
infomap,0.5_recall,Entire Graph,0.19263463218917187,50000,2,1
infomap,0.6_precision,Entire Graph,0.9749049668778726,50000,2,1
infomap,0.6_recall,Entire Graph,0.19263463218917187,50000,2,1
infomap,0.7_precision,Entire Graph,0.9547029466758525,50000,2,1
infomap,0.7_recall,Entire Graph,0.19263463218917187,50000,2,1
infomap,0.8_precision,Entire Graph,0.9427412241878143,50000,2,1
infomap,0.8_recall,Entire Graph,0.18918794101270128,50000,2,1
infomap,0.9_precision,Entire Graph,0.9427412241878143,50000,2,1
infomap,0.9_recall,Entire Graph,0.18918794101270128,50000,2,1
infomap,1.0_precision,Entire Graph,0.42424242424242425,50000,2,1
infomap,1.0_recall,Entire Graph,0.07946019395490708,50000,2,1
infomap,NLS,Entire Graph,0.91281921447304581,50000,2,1
infomap,Block_size_median,Entire Graph,86.5,50000,2,1
infomap,Sample_block_num,Entire Graph,66,50000,2,1
infomap,Original_block_num,Entire Graph,64,50000,2,1
infomap,ANC,Entire Graph,0.9696969696969697,50000,2,1
infomap,Scikit-learn NMI,Entire Graph,0.98688658810174357,50000,2,1
infomap,Adjusted Rand Score,Entire Graph,0.9830467914121571,50000,2,1
infomap,Lancichinetti NMI,Entire Graph,0.895721,50000,2,1
infomap,0.5_precision,Entire Graph,0.9749049668778726,50000,2,2
infomap,0.5_recall,Entire Graph,0.19263463218917187,50000,2,2
infomap,0.6_precision,Entire Graph,0.9749049668778726,50000,2,2
infomap,0.6_recall,Entire Graph,0.19263463218917187,50000,2,2
infomap,0.7_precision,Entire Graph,0.9547029466758525,50000,2,2
infomap,0.7_recall,Entire Graph,0.19263463218917187,50000,2,2
infomap,0.8_precision,Entire Graph,0.9427412241878143,50000,2,2
infomap,0.8_recall,Entire Graph,0.18918794101270128,50000,2,2
infomap,0.9_precision,Entire Graph,0.9427412241878143,50000,2,2
infomap,0.9_recall,Entire Graph,0.18918794101270128,50000,2,2
infomap,1.0_precision,Entire Graph,0.42424242424242425,50000,2,2
infomap,1.0_recall,Entire Graph,0.07946019395490708,50000,2,2
infomap,NLS,Entire Graph,0.91281921447304581,50000,2,2
infomap,Block_size_median,Entire Graph,86.5,50000,2,2
infomap,Sample_block_num,Entire Graph,66,50000,2,2
infomap,Original_block_num,Entire Graph,64,50000,2,2
infomap,ANC,Entire Graph,0.9696969696969697,50000,2,2
infomap,Scikit-learn NMI,Entire Graph,0.98688658810174357,50000,2,2
infomap,Adjusted Rand Score,Entire Graph,0.9830467914121571,50000,2,2
infomap,Lancichinetti NMI,Entire Graph,0.895721,50000,2,2
label_propagation,Modularity,Entire Graph,0.0000,50000,1,1
label_propagation,Coverage,Entire Graph,1.0000,50000,1,1
label_propagation,Conductance,Entire Graph,0.0,50000,1,1
label_propagation,Modularity,Entire Graph,0.0000,50000,1,2
label_propagation,Coverage,Entire Graph,1.0000,50000,1,2
label_propagation,Conductance,Entire Graph,0.0,50000,1,2
label_propagation,Modularity,Entire Graph,0.0000,50000,2,1
label_propagation,Coverage,Entire Graph,1.0000,50000,2,1
label_propagation,Conductance,Entire Graph,0.0,50000,2,1
label_propagation,Modularity,Entire Graph,0.0000,50000,2,2
label_propagation,Coverage,Entire Graph,1.0000,50000,2,2
label_propagation,Conductance,Entire Graph,0.0,50000,2,2
label_propagation,0.5_precision,Entire Graph,0.0,50000,1,1
label_propagation,0.5_recall,Entire Graph,0.0,50000,1,1
label_propagation,0.6_precision,Entire Graph,0.0,50000,1,1
label_propagation,0.6_recall,Entire Graph,0.0,50000,1,1
label_propagation,0.7_precision,Entire Graph,0.0,50000,1,1
label_propagation,0.7_recall,Entire Graph,0.0,50000,1,1
label_propagation,0.8_precision,Entire Graph,0.0,50000,1,1
label_propagation,0.8_recall,Entire Graph,0.0,50000,1,1
label_propagation,0.9_precision,Entire Graph,0.0,50000,1,1
label_propagation,0.9_recall,Entire Graph,0.0,50000,1,1
label_propagation,1.0_precision,Entire Graph,0.0,50000,1,1
label_propagation,1.0_recall,Entire Graph,0.0,50000,1,1
label_propagation,NLS,Entire Graph,0.90121955951367394,50000,1,1
label_propagation,Block_size_median,Entire Graph,10000.0,50000,1,1
label_propagation,Sample_block_num,Entire Graph,1,50000,1,1
label_propagation,Original_block_num,Entire Graph,53,50000,1,1
label_propagation,ANC,Entire Graph,0.018867924528301883,50000,1,1
label_propagation,Scikit-learn NMI,Entire Graph,1.0495077029659683e-05,50000,1,1
label_propagation,Adjusted Rand Score,Entire Graph,0.0,50000,1,1
label_propagation,Lancichinetti NMI,Entire Graph,0.0,50000,1,1
label_propagation,0.5_precision,Entire Graph,0.0,50000,1,2
label_propagation,0.5_recall,Entire Graph,0.0,50000,1,2
label_propagation,0.6_precision,Entire Graph,0.0,50000,1,2
label_propagation,0.6_recall,Entire Graph,0.0,50000,1,2
label_propagation,0.7_precision,Entire Graph,0.0,50000,1,2
label_propagation,0.7_recall,Entire Graph,0.0,50000,1,2
label_propagation,0.8_precision,Entire Graph,0.0,50000,1,2
label_propagation,0.8_recall,Entire Graph,0.0,50000,1,2
label_propagation,0.9_precision,Entire Graph,0.0,50000,1,2
label_propagation,0.9_recall,Entire Graph,0.0,50000,1,2
label_propagation,1.0_precision,Entire Graph,0.0,50000,1,2
label_propagation,1.0_recall,Entire Graph,0.0,50000,1,2
label_propagation,NLS,Entire Graph,0.90121955951367394,50000,1,2
label_propagation,Block_size_median,Entire Graph,10000.0,50000,1,2
label_propagation,Sample_block_num,Entire Graph,1,50000,1,2
label_propagation,Original_block_num,Entire Graph,53,50000,1,2
label_propagation,ANC,Entire Graph,0.018867924528301883,50000,1,2
label_propagation,Scikit-learn NMI,Entire Graph,1.0495077029659683e-05,50000,1,2
label_propagation,Adjusted Rand Score,Entire Graph,0.0,50000,1,2
label_propagation,Lancichinetti NMI,Entire Graph,0.0,50000,1,2
label_propagation,0.5_precision,Entire Graph,0.0,50000,2,1
label_propagation,0.5_recall,Entire Graph,0.0,50000,2,1
label_propagation,0.6_precision,Entire Graph,0.0,50000,2,1
label_propagation,0.6_recall,Entire Graph,0.0,50000,2,1
label_propagation,0.7_precision,Entire Graph,0.0,50000,2,1
label_propagation,0.7_recall,Entire Graph,0.0,50000,2,1
label_propagation,0.8_precision,Entire Graph,0.0,50000,2,1
label_propagation,0.8_recall,Entire Graph,0.0,50000,2,1
label_propagation,0.9_precision,Entire Graph,0.0,50000,2,1
label_propagation,0.9_recall,Entire Graph,0.0,50000,2,1
label_propagation,1.0_precision,Entire Graph,0.0,50000,2,1
label_propagation,1.0_recall,Entire Graph,0.0,50000,2,1
label_propagation,NLS,Entire Graph,0.91913834386328741,50000,2,1
label_propagation,Block_size_median,Entire Graph,10000.0,50000,2,1
label_propagation,Sample_block_num,Entire Graph,1,50000,2,1
label_propagation,Original_block_num,Entire Graph,64,50000,2,1
label_propagation,ANC,Entire Graph,0.015625,50000,2,1
label_propagation,Scikit-learn NMI,Entire Graph,1.0885389811754465e-05,50000,2,1
label_propagation,Adjusted Rand Score,Entire Graph,0.0,50000,2,1
label_propagation,Lancichinetti NMI,Entire Graph,0.0,50000,2,1
label_propagation,0.5_precision,Entire Graph,0.0,50000,2,2
label_propagation,0.5_recall,Entire Graph,0.0,50000,2,2
label_propagation,0.6_precision,Entire Graph,0.0,50000,2,2
label_propagation,0.6_recall,Entire Graph,0.0,50000,2,2
label_propagation,0.7_precision,Entire Graph,0.0,50000,2,2
label_propagation,0.7_recall,Entire Graph,0.0,50000,2,2
label_propagation,0.8_precision,Entire Graph,0.0,50000,2,2
label_propagation,0.8_recall,Entire Graph,0.0,50000,2,2
label_propagation,0.9_precision,Entire Graph,0.0,50000,2,2
label_propagation,0.9_recall,Entire Graph,0.0,50000,2,2
label_propagation,1.0_precision,Entire Graph,0.0,50000,2,2
label_propagation,1.0_recall,Entire Graph,0.0,50000,2,2
label_propagation,NLS,Entire Graph,0.91913834386328741,50000,2,2
label_propagation,Block_size_median,Entire Graph,10000.0,50000,2,2
label_propagation,Sample_block_num,Entire Graph,1,50000,2,2
label_propagation,Original_block_num,Entire Graph,64,50000,2,2
label_propagation,ANC,Entire Graph,0.015625,50000,2,2
label_propagation,Scikit-learn NMI,Entire Graph,1.0885389811754465e-05,50000,2,2
label_propagation,Adjusted Rand Score,Entire Graph,0.0,50000,2,2
label_propagation,Lancichinetti NMI,Entire Graph,0.0,50000,2,2
oslom,Modularity,Entire Graph,0.2999,50000,1,1
oslom,Coverage,Entire Graph,0.3325,50000,1,1
oslom,Conductance,Entire Graph,0.1903,50000,1,1
oslom,Modularity,Entire Graph,0.2999,50000,1,2
oslom,Coverage,Entire Graph,0.3325,50000,1,2
oslom,Conductance,Entire Graph,0.1903,50000,1,2
oslom,Modularity,Entire Graph,0.2854,50000,2,1
oslom,Coverage,Entire Graph,0.3083,50000,2,1
oslom,Conductance,Entire Graph,0.1900,50000,2,1
oslom,Modularity,Entire Graph,0.2854,50000,2,2
oslom,Coverage,Entire Graph,0.3083,50000,2,2
oslom,Conductance,Entire Graph,0.1900,50000,2,2
oslom,0.5_precision,Entire Graph,0.9612124725319708,50000,1,1
oslom,0.5_recall,Entire Graph,0.1694527227225033,50000,1,1
oslom,0.6_precision,Entire Graph,0.9612124725319708,50000,1,1
oslom,0.6_recall,Entire Graph,0.1694527227225033,50000,1,1
oslom,0.7_precision,Entire Graph,0.9612124725319708,50000,1,1
oslom,0.7_recall,Entire Graph,0.1694527227225033,50000,1,1
oslom,0.8_precision,Entire Graph,0.9612124725319708,50000,1,1
oslom,0.8_recall,Entire Graph,0.1694527227225033,50000,1,1
oslom,0.9_precision,Entire Graph,0.9129236597082743,50000,1,1
oslom,0.9_recall,Entire Graph,0.16253073345639105,50000,1,1
oslom,1.0_precision,Entire Graph,0.125,50000,1,1
oslom,1.0_recall,Entire Graph,0.022866490563305305,50000,1,1
oslom,NLS,Entire Graph,0.81527886737024358,50000,1,1
oslom,Block_size_median,Entire Graph,98.5,50000,1,1
oslom,Sample_block_num,Entire Graph,72,50000,1,1
oslom,Original_block_num,Entire Graph,53,50000,1,1
oslom,ANC,Entire Graph,0.7361111111111112,50000,1,1
oslom,Scikit-learn NMI,Entire Graph,0.8979564056105207,50000,1,1
oslom,Adjusted Rand Score,Entire Graph,0.6936808989671995,50000,1,1
oslom,Lancichinetti NMI,Entire Graph,0.765804,50000,1,1
oslom,0.5_precision,Entire Graph,0.9612124725319708,50000,1,2
oslom,0.5_recall,Entire Graph,0.1694527227225033,50000,1,2
oslom,0.6_precision,Entire Graph,0.9612124725319708,50000,1,2
oslom,0.6_recall,Entire Graph,0.1694527227225033,50000,1,2
oslom,0.7_precision,Entire Graph,0.9612124725319708,50000,1,2
oslom,0.7_recall,Entire Graph,0.1694527227225033,50000,1,2
oslom,0.8_precision,Entire Graph,0.9612124725319708,50000,1,2
oslom,0.8_recall,Entire Graph,0.1694527227225033,50000,1,2
oslom,0.9_precision,Entire Graph,0.9129236597082743,50000,1,2
oslom,0.9_recall,Entire Graph,0.16253073345639105,50000,1,2
oslom,1.0_precision,Entire Graph,0.125,50000,1,2
oslom,1.0_recall,Entire Graph,0.022866490563305305,50000,1,2
oslom,NLS,Entire Graph,0.81527886737024358,50000,1,2
oslom,Block_size_median,Entire Graph,98.5,50000,1,2
oslom,Sample_block_num,Entire Graph,72,50000,1,2
oslom,Original_block_num,Entire Graph,53,50000,1,2
oslom,ANC,Entire Graph,0.7361111111111112,50000,1,2
oslom,Scikit-learn NMI,Entire Graph,0.8979564056105207,50000,1,2
oslom,Adjusted Rand Score,Entire Graph,0.6936808989671995,50000,1,2
oslom,Lancichinetti NMI,Entire Graph,0.765804,50000,1,2
oslom,0.5_precision,Entire Graph,0.9744007607214862,50000,2,1
oslom,0.5_recall,Entire Graph,0.1728190451326426,50000,2,1
oslom,0.6_precision,Entire Graph,0.9744007607214862,50000,2,1
oslom,0.6_recall,Entire Graph,0.1728190451326426,50000,2,1
oslom,0.7_precision,Entire Graph,0.9744007607214862,50000,2,1
oslom,0.7_recall,Entire Graph,0.1728190451326426,50000,2,1
oslom,0.8_precision,Entire Graph,0.9655056296353439,50000,2,1
oslom,0.8_recall,Entire Graph,0.16981017688939937,50000,2,1
oslom,0.9_precision,Entire Graph,0.9466027875996533,50000,2,1
oslom,0.9_recall,Entire Graph,0.1630190041075776,50000,2,1
oslom,1.0_precision,Entire Graph,0.24719101123595505,50000,2,1
oslom,1.0_recall,Entire Graph,0.036463525013362474,50000,2,1
oslom,NLS,Entire Graph,0.82278637598320903,50000,2,1
oslom,Block_size_median,Entire Graph,94.0,50000,2,1
oslom,Sample_block_num,Entire Graph,89,50000,2,1
oslom,Original_block_num,Entire Graph,64,50000,2,1
oslom,ANC,Entire Graph,0.7191011235955056,50000,2,1
oslom,Scikit-learn NMI,Entire Graph,0.91031926600016533,50000,2,1
oslom,Adjusted Rand Score,Entire Graph,0.6687311326820571,50000,2,1
